Query_ID,Subject_ID,Identity,Alignment Length,Mismatches
OFBKKLGO_00388_mrdA,BS_pbpC [M] COG0768 Cell division protein FtsI/penicillin-binding protein 2,76.7,665,155
OFBKKLGO_00389_ydhF,BS_ycsN [R] COG4989 Predicted oxidoreductase,81.7,300,55
OFBKKLGO_00390_mtlR,BS_ydaA [K] COG3711 Transcriptional antiterminator,74.0,692,180
OFBKKLGO_00391_lcfB_1,BS_ydaB [IQ] COG0318 Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II,75.3,466,114
OFBKKLGO_00392_ydaD_1,BS_ydaD [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),88.6,264,30
OFBKKLGO_00393_ydaE,"BS_ydaE [R] COG3822 ABC-type sugar transport system, auxiliary component",82.6,167,29
OFBKKLGO_00394_ydaF,"BS_ydaF [J] COG1670 Acetyltransferases, including N-acetylases of ribosomal proteins",52.5,183,87
OFBKKLGO_00395_ydaG,BS_ydaG [R] COG3871 Uncharacterized stress protein (general stress protein 26),86.4,140,19
OFBKKLGO_00399_lrpC,BS_lrpC [K] COG1522 Transcriptional regulators,81.6,141,26
OFBKKLGO_00400_topB,BS_topB_1 [L] COG0550 Topoisomerase IA,91.7,575,48
OFBKKLGO_00403_group_954,BS_ydaL [S] COG5298 Uncharacterized protein conserved in bacteria,71.2,553,159
OFBKKLGO_00408_kimA,BS_ydaO [E] COG0531 Amino acid transporters,90.9,607,54
OFBKKLGO_00417_mntH,BS_ydaR [P] COG1914 Mn2+ and Fe2+ transporters of the NRAMP family,83.7,424,69
OFBKKLGO_00426_ydbD,BS_ydbD [P] COG3546 Mn-containing catalase,89.0,273,30
OFBKKLGO_00427_dctP,"BS_ydbE [G] COG1638 TRAP-type C4-dicarboxylate transport system, periplasmic component",77.9,349,77
OFBKKLGO_00428_dcuS_1,BS_ydbF [T] COG3290 Signal transduction histidine kinase regulating citrate/malate metabolism,84.3,534,84
OFBKKLGO_00429_dcuR_1,BS_ydbG [KT] COG4565 Response regulator of citrate/malate metabolism,81.0,216,41
OFBKKLGO_00430_dctA,BS_ydbH [C] COG1301 Na+/H+-dicarboxylate symporters,94.1,421,22
OFBKKLGO_00431_group_4450,BS_ydbI [R] COG0628 Predicted permease,84.5,342,53
OFBKKLGO_00432_bcrA_1,"BS_ydbJ [V] COG1131 ABC-type multidrug transport system, ATPase component",76.1,305,73
OFBKKLGO_00433_group_5835,"BS_ydbK [R] COG1277 ABC-type transport system involved in multi-copper enzyme maturation, permease component",75.6,246,60
OFBKKLGO_00438_mneS_1,BS_ydbO [P] COG0053 Predicted Co/Zn/Cd cation transporters,80.2,288,57
OFBKKLGO_00439_ydbP,BS_ydbP [OC] COG0526 Thiol-disulfide isomerase and thioredoxins,92.4,105,8
OFBKKLGO_00440_ddl,BS_ddlA [M] COG1181 D-alanine-D-alanine ligase and related ATP-grasp enzymes,85.3,354,52
OFBKKLGO_00441_murF,BS_murF [M] COG0770 UDP-N-acetylmuramyl pentapeptide synthase,77.8,454,100
OFBKKLGO_00442_cshA,BS_ydbR [LKJ] COG0513 Superfamily II DNA and RNA helicases,98.0,494,10
OFBKKLGO_00443_group_3443,BS_ydbS [S] COG3402 Uncharacterized conserved protein,74.8,159,40
OFBKKLGO_00445_glpG,BS_ydcA [R] COG0705 Uncharacterized membrane protein (homolog of Drosophila rhomboid),78.9,199,42
OFBKKLGO_00447_ydcC,BS_ydcC [M] COG2834 Outer membrane lipoprotein-sorting protein,89.9,335,34
OFBKKLGO_00448_alr,BS_dal [M] COG0787 Alanine racemase,82.7,388,67
OFBKKLGO_00449_ndoAI,BS_ydcD [K] COG0864 Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-binding domain,97.8,93,2
OFBKKLGO_00450_ndoA,BS_ydcE [T] COG2337 Growth inhibitor,99.1,116,1
OFBKKLGO_00451_rsbRA,BS_rsbR_2 [T] COG1366 Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor),96.1,128,5
OFBKKLGO_00452_rsbS,BS_rsbS [T] COG1366 Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor),97.5,121,3
OFBKKLGO_00453_rsbT,BS_rsbT [T] COG2172 Anti-sigma regulatory factor (Ser/Thr protein kinase),93.2,133,9
OFBKKLGO_00454_rsbU,"BS_rsbU [TK] COG2208 Serine phosphatase RsbU, regulator of sigma subunit",89.6,335,35
OFBKKLGO_00455_rsbV,BS_rsbV [T] COG1366 Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor),79.8,109,22
OFBKKLGO_00456_rsbW,BS_rsbW [T] COG2172 Anti-sigma regulatory factor (Ser/Thr protein kinase),88.8,160,18
OFBKKLGO_00457_sigB,BS_sigB [K] COG1191 DNA-directed RNA polymerase specialized sigma subunit,92.0,262,21
OFBKKLGO_00459_yhgF,BS_ydcI [K] COG2183 Transcriptional accessory protein,80.4,777,94
OFBKKLGO_00461_group_955,BS_ydcK [S] COG3091 Uncharacterized protein conserved in bacteria,82.7,110,19
OFBKKLGO_00495_adhA,BS_adhA [R] COG1064 Zn-dependent alcohol dehydrogenases,86.5,349,47
OFBKKLGO_00496_adhR,BS_yraB [K] COG0789 Predicted transcriptional regulators,73.9,92,23
OFBKKLGO_00504_group_956,BS_yraD [M] COG5577 Spore coat protein,80.8,99,19
OFBKKLGO_00507_group_4462,BS_yraF [M] COG5577 Spore coat protein,91.8,122,10
OFBKKLGO_00515_gldA,SP0253 [C] COG0371 Glycerol dehydrogenase and related enzymes,56.0,357,156
OFBKKLGO_00516_bcr_1,BS_ydgK [GEPR] COG0477 Permeases of the major facilitator superfamily,90.2,397,39
OFBKKLGO_00519_group_3973,BS_ydhB [R] COG0730 Predicted permeases,84.9,232,33
OFBKKLGO_00521_group_480,BS_bltR_1 [K] COG0789 Predicted transcriptional regulators,76.6,124,29
OFBKKLGO_00532_pbuE_1,BS_ydhL [G] COG2814 Arabinose efflux permease,86.0,378,53
OFBKKLGO_00535_pdhR,lin0947 [K] COG2186 Transcriptional regulators,45.9,218,115
OFBKKLGO_00536_yycB,CAC0161 [P] COG2807 Cyanate permease,50.6,423,184
OFBKKLGO_00537_gdx_1,BS_yvdR [P] COG2076 Membrane transporters of cations and cationic drugs,73.1,104,28
OFBKKLGO_00538_gdx_2,BS_yvdS [P] COG2076 Membrane transporters of cations and cationic drugs,78.3,106,23
OFBKKLGO_00539_yvdT,BS_yvdT [K] COG1309 Transcriptional regulator,81.2,191,36
OFBKKLGO_00541_group_1719,BS_ydhU [P] COG3546 Mn-containing catalase,84.0,150,24
OFBKKLGO_00542_yndB,BS_yndB [S] COG3832 Uncharacterized conserved protein,58.8,136,55
OFBKKLGO_00543_yhfP,BS_yhfP [CR] COG0604 NADPH:quinone reductase and related Zn-dependent oxidoreductases,60.0,330,132
OFBKKLGO_00544_iolT,BS_ydjK [GEPR] COG0477 Permeases of the major facilitator superfamily,80.1,473,93
OFBKKLGO_00549_tsaE,BS_ydiB [R] COG0802 Predicted ATPase or kinase,83.5,158,26
OFBKKLGO_00550_tsaB,"BS_ydiC [O] COG1214 Inactive homolog of metal-dependent proteases, putative molecular chaperone",79.9,229,46
OFBKKLGO_00551_rimI,BS_ydiD [R] COG0456 Acetyltransferases,84.8,151,23
OFBKKLGO_00554_moaC,BS_ydiG [H] COG0315 Molybdenum cofactor biosynthesis enzyme,82.8,169,29
OFBKKLGO_00555_rex,BS_ydiH [R] COG2344 AT-rich DNA-binding protein,95.3,215,10
OFBKKLGO_00556_tatAy,BS_ydiI [U] COG1826 Sec-independent protein secretion pathway components,87.3,55,7
OFBKKLGO_00557_tatC2,BS_ydiJ [U] COG0805 Sec-independent protein secretion pathway component TatC,83.2,250,41
OFBKKLGO_00559_MroQ,BS_ydiL [R] COG1266 Predicted metal-dependent membrane protease,75.4,244,60
OFBKKLGO_00560_groS,BS_groES [O] COG0234 Co-chaperonin GroES (HSP10),98.9,94,1
OFBKKLGO_00561_groL,BS_groEL [O] COG0459 Chaperonin GroEL (HSP60 family),97.4,544,14
OFBKKLGO_00566_gutB_2,BS_gutB [ER] COG1063 Threonine dehydrogenase and related Zn-dependent dehydrogenases,95.8,353,15
OFBKKLGO_00568_scrK,"BS_ydjE [G] COG0524 Sugar kinases, ribokinase family",89.6,318,33
OFBKKLGO_00570_ydjF,"BS_ydjF [KT] COG1842 Phage shock protein A (IM30), suppresses sigma54-dependent transcription",76.7,227,52
OFBKKLGO_00573_group_6873,BS_ydjI [S] COG4260 Putative virion core protein (lumpy skin disease virus),83.5,333,44
OFBKKLGO_00574_oatA,BS_yrhL [I] COG1835 Predicted acyltransferases,72.7,644,165
OFBKKLGO_00576_sigV_1,"BS_sigV [K] COG1595 DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog",84.8,164,25
OFBKKLGO_00577_gutB_3,BS_ydjL [ER] COG1063 Threonine dehydrogenase and related Zn-dependent dehydrogenases,93.1,346,24
OFBKKLGO_00583_gabP,BS_gabP [E] COG1113 Gamma-aminobutyrate permease and related permeases,84.2,462,72
OFBKKLGO_00585_group_4472,BS_yeaC [R] COG0714 MoxR-like ATPases,77.5,320,72
OFBKKLGO_00588_guaA,"BS_guaA_2 [F] COG0519 GMP synthase, PP-ATPase domain/subunit",97.5,316,7
OFBKKLGO_00592_pbuG,BS_yebB [R] COG2252 Permeases,89.8,440,45
OFBKKLGO_00595_group_5863,BH0621 [S] COG4843 Uncharacterized protein conserved in bacteria,65.4,179,62
OFBKKLGO_00598_purE,BS_purE [F] COG0041 Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase,88.3,162,19
OFBKKLGO_00599_purK,BS_purK [F] COG0026 Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase),82.3,378,66
OFBKKLGO_00600_purB,BS_purB [F] COG0015 Adenylosuccinate lyase,96.7,430,14
OFBKKLGO_00601_purC,BS_purC [F] COG0152 Phosphoribosylaminoimidazolesuccinocarboxamide (SAICAR) synthase,87.8,238,29
OFBKKLGO_00602_purS,"BS_purS [F] COG1828 Phosphoribosylformylglycinamidine (FGAM) synthase, PurS component",97.6,84,2
OFBKKLGO_00603_purQ,"BS_purL [F] COG0047 Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain",92.9,226,16
OFBKKLGO_00604_purL,"BS_purQ [F] COG0046 Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain",92.7,742,54
OFBKKLGO_00605_purF,BS_purF [F] COG0034 Glutamine phosphoribosylpyrophosphate amidotransferase,97.1,476,14
OFBKKLGO_00606_purM,BS_purM [F] COG0150 Phosphoribosylaminoimidazole (AIR) synthetase,90.2,346,34
OFBKKLGO_00607_purN,BS_purN [F] COG0299 Folate-dependent phosphoribosylglycinamide formyltransferase PurN,83.6,195,32
OFBKKLGO_00608_purH,BS_purH [F] COG0138 AICAR transformylase/IMP cyclohydrolase PurH (only IMP cyclohydrolase domain in Aful),92.4,512,39
OFBKKLGO_00609_purD,BS_purD [F] COG0151 Phosphoribosylamine-glycine ligase,84.0,420,67
OFBKKLGO_00613_yerA,BS_yerA [F] COG1001 Adenine deaminase,87.9,580,70
OFBKKLGO_00615_group_16298,BS_yerC [S] COG4496 Uncharacterized protein conserved in bacteria,91.3,103,9
OFBKKLGO_00617_pcrB,"BS_yerE [R] COG1646 Predicted phosphate-binding enzymes, TIM-barrel fold",83.7,227,36
OFBKKLGO_00618_pcrA,BS_yerF [L] COG0210 Superfamily I DNA and RNA helicases,93.1,739,51
OFBKKLGO_00619_ligA,BS_yerG [L] COG0272 NAD-dependent DNA ligase (contains BRCT domain type II),93.0,668,47
OFBKKLGO_00620_group_5871,BS_yerH [R] COG4851 Protein involved in sex pheromone biosynthesis,84.7,398,59
OFBKKLGO_00622_sapB_1,BS_sapB [S] COG1285 Uncharacterized membrane protein,89.6,230,24
OFBKKLGO_00623_opuE,BS_opuE [ER] COG0591 Na+/proline symporter,88.2,491,58
OFBKKLGO_00624_gatC,BS_yerL [J] COG0721 Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit,95.8,96,4
OFBKKLGO_00625_gatA,BS_yerM [J] COG0154 Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases,96.9,485,15
OFBKKLGO_00626_gatB,BH0667 [J] COG0064 Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit (PET112 homolog),85.9,475,67
OFBKKLGO_00627_group_1405,BS_yerO [K] COG1309 Transcriptional regulator,58.7,276,114
OFBKKLGO_00629_dagK,BS_yerQ [IR] COG1597 Sphingosine kinase and enzymes related to eukaryotic diacylglycerol kinase,97.0,303,9
OFBKKLGO_00630_rlmCD_1,BS_yefA [J] COG2265 SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase,95.4,458,21
OFBKKLGO_00639_group_15986,BS_yeeI [S] COG0217 Uncharacterized conserved protein,94.2,240,13
OFBKKLGO_00644_group_16093,BS_cotJC [P] COG3546 Mn-containing catalase,96.3,189,7
OFBKKLGO_00648_hmoA,BS_yetG [R] COG2329 Uncharacterized enzyme involved in biosynthesis of extracellular polysaccharides,81.5,108,20
OFBKKLGO_00649_group_966,BS_yetH [E] COG0346 Lactoylglutathione lyase and related lyases,77.5,120,27
OFBKKLGO_00650_rsbRD_2,BS_yezB [T] COG1366 Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor),79.5,88,18
OFBKKLGO_00652_ribR,BS_ribR [H] COG0196 FAD synthase,45.6,79,40
OFBKKLGO_00659_ltaS1,"BS_yfnI [M] COG1368 Phosphoglycerol transferase and related proteins, alkaline phosphatase superfamily",86.6,636,85
OFBKKLGO_00660_rfbF,"BS_yfnH [MJ] COG1208 Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)",85.4,254,37
OFBKKLGO_00661_rfbG,BS_yfnG [MG] COG0451 Nucleoside-diphosphate-sugar epimerases,91.3,300,26
OFBKKLGO_00663_group_3468,BS_yfnE [M] COG0463 Glycosyltransferases involved in cell wall biogenesis,78.0,387,84
OFBKKLGO_00665_fsr,BS_yfnC [GEPR] COG0477 Permeases of the major facilitator superfamily,81.7,409,75
OFBKKLGO_00666_yhdG_1,BS_yfnA [E] COG0531 Amino acid transporters,87.0,461,60
OFBKKLGO_00667_yfmT,BS_yfmT [C] COG1012 NAD-dependent aldehyde dehydrogenases,86.6,485,65
OFBKKLGO_00668_yfmS,BS_yfmS [NT] COG0840 Methyl-accepting chemotaxis protein,86.5,281,38
OFBKKLGO_00670_group_6662,CAC3308_1 [M] COG0463 Glycosyltransferases involved in cell wall biogenesis,43.3,150,79
OFBKKLGO_00672_yfmP,BS_yfmP [K] COG0789 Predicted transcriptional regulators,88.6,140,16
OFBKKLGO_00674_ybiT_2,BS_yfmM [R] COG0488 ATPase components of ABC transporters with duplicated ATPase domains,96.7,518,17
OFBKKLGO_00675_yfmL,BS_yfmL [LKJ] COG0513 Superfamily II DNA and RNA helicases,81.1,376,71
OFBKKLGO_00676_yfmJ,BS_yfmJ [R] COG2130 Putative NADP-dependent oxidoreductases,89.3,335,36
OFBKKLGO_00679_pel,BS_pel [G] COG3866 Pectate lyase,75.8,421,99
OFBKKLGO_00680_yflS,BS_yflS [P] COG0471 Di- and tricarboxylate transporters,94.6,478,26
OFBKKLGO_00689_citS,BS_citS [T] COG3290 Signal transduction histidine kinase regulating citrate/malate metabolism,65.6,532,176
OFBKKLGO_00690_citT,BS_citT [KT] COG4565 Response regulator of citrate/malate metabolism,73.5,223,59
OFBKKLGO_00691_group_1413,BS_yflP [S] COG3181 Uncharacterized protein conserved in bacteria,66.4,253,85
OFBKKLGO_00692_citM,BS_citM [C] COG2851 H+/citrate symporter,89.8,430,44
OFBKKLGO_00694_nos,"BS_yflM [PE] COG4362 Nitric oxide synthase, oxygenase domain",83.2,333,56
OFBKKLGO_00696_yiiM,BS_yflK [S] COG2258 Uncharacterized protein conserved in bacteria,67.4,215,70
OFBKKLGO_00700_mapB,BS_yflG [J] COG0024 Methionine aminopeptidase,93.2,249,17
OFBKKLGO_00701_nagP,"BS_yflF_1 [G] COG1263 Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific",87.5,376,47
OFBKKLGO_00703_ltaS2_1,"BS_yflE [M] COG1368 Phosphoglycerol transferase and related proteins, alkaline phosphatase superfamily",90.7,645,60
OFBKKLGO_00705_cotP,BS_ydfT [O] COG0071 Molecular chaperone (small heat shock protein),66.0,141,48
OFBKKLGO_00709_treA,BS_treA [G] COG0366 Glycosidases,78.6,562,115
OFBKKLGO_00711_yfkO,BS_yfkO [C] COG0778 Nitroreductase,82.4,221,39
OFBKKLGO_00712_group_3978,CAC0889 [S] COG5438 Predicted multitransmembrane protein,40.6,251,148
OFBKKLGO_00714_yfkN,"BS_yfkN_1 [F] COG0737 5'-nucleotidase/2',3'-cyclic phosphodiesterase and related esterases",80.9,650,124
OFBKKLGO_00715_yfkM,BS_yfkM [R] COG0693 Putative intracellular protease/amidase,89.4,170,18
OFBKKLGO_00716_ccpA_1,SMc04401 [K] COG1609 Transcriptional regulators,43.2,331,188
OFBKKLGO_00717_aroE_2,lin0493 [E] COG0169 Shikimate 5-dehydrogenase,63.1,287,103
OFBKKLGO_00719_ydiM,BS_yfkL [GEPR] COG0477 Permeases of the major facilitator superfamily,47.2,394,203
OFBKKLGO_00720_group_3474,BS_yfkK [S] COG4840 Uncharacterized protein conserved in bacteria,88.7,71,8
OFBKKLGO_00723_group_6665,BS_yfkH [S] COG1295 Predicted membrane protein,81.8,274,50
OFBKKLGO_00724_ycaD,BS_yfkF [GEPR] COG0477 Permeases of the major facilitator superfamily,82.0,388,70
OFBKKLGO_00725_chaA,BS_yfkE [P] COG0387 Ca2+/H+ antiporter,89.7,351,36
OFBKKLGO_00727_yfkC,BS_yfkC [M] COG0668 Small-conductance mechanosensitive channel,78.7,277,59
OFBKKLGO_00728_group_3477,BH0889_1 [R] COG0535 Predicted Fe-S oxidoreductases,70.5,220,64
OFBKKLGO_00730_pdaA,BS_yfjS [G] COG0726 Predicted xylanase/chitin deacetylase,89.7,263,27
OFBKKLGO_00733_corA_2,BS_yfjQ [P] COG0598 Mg2+ and Co2+ transporters,82.8,319,55
OFBKKLGO_00734_group_970,BS_yfjP [L] COG0122 3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase,77.7,287,64
OFBKKLGO_00735_rlmCD_2,BS_yfjO [J] COG2265 SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase,90.3,466,45
OFBKKLGO_00747_dus,BS_yfjN [J] COG0042 tRNA-dihydrouridine synthase,95.4,325,15
OFBKKLGO_00750_acoB,"BS_acoB [C] COG0022 Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, beta subunit",95.9,342,14
OFBKKLGO_00751_pdhC_1,"BS_acoC [C] COG0508 Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component, and related enzymes",69.1,401,117
OFBKKLGO_00755_glvA,"BS_glvA [G] COG1486 Alpha-galactosidases/6-phospho-beta-glucosidases, family 4 of glycosyl hydrolases",91.8,449,36
OFBKKLGO_00756_glvR,BS_yfiA [K] COG1737 Transcriptional regulators,81.7,252,46
OFBKKLGO_00757_malP,"BS_glvC_1 [G] COG1263 Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific",90.3,453,43
OFBKKLGO_00760_group_4497,"BS_yfiC [V] COG1132 ABC-type multidrug transport system, ATPase and permease components",85.2,600,89
OFBKKLGO_00761_catD,BS_yfiD [S] COG2259 Predicted membrane protein,73.9,134,35
OFBKKLGO_00764_ctaB1,BS_yjdK [O] COG0109 Polyprenyltransferase (cytochrome oxidase assembly factor),63.7,146,50
OFBKKLGO_00765_group_4499,BS_yfiO [K] COG1695 Predicted transcriptional regulators,79.7,182,36
OFBKKLGO_00767_group_1738,BS_yfiQ [G] COG3936 Protein involved in polysaccharide intercellular adhesin (PIA) synthesis/biofilm formation,68.8,352,109
OFBKKLGO_00768_group_1424,"BS_yrdF [K] COG2732 Barstar, RNAse (barnase) inhibitor",49.4,81,41
OFBKKLGO_00770_bmr3_2,BS_yfiU [GEPR] COG0477 Permeases of the major facilitator superfamily,75.2,516,126
OFBKKLGO_00771_group_3483,BS_yfiV [K] COG1846 Transcriptional regulators,80.5,159,31
OFBKKLGO_00772_mprF,BS_yfiX [S] COG2898 Uncharacterized conserved protein,81.3,603,113
OFBKKLGO_00774_fbiB,BS_yfhC [C] COG0778 Nitroreductase,67.5,194,63
OFBKKLGO_00777_group_837,BS_yfhF [R] COG1090 Predicted nucleoside-diphosphate sugar epimerase,78.8,297,63
OFBKKLGO_00778_recX,BS_yfhG [R] COG2137 Uncharacterized protein conserved in bacteria,79.5,263,54
OFBKKLGO_00780_ydhP_1,BS_yfhI [G] COG2814 Arabinose efflux permease,89.8,394,40
OFBKKLGO_00786_ephA,BS_yfhM [R] COG0596 Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily) ,69.4,284,86
OFBKKLGO_00787_csbB,BS_csbB [M] COG0463 Glycosyltransferases involved in cell wall biogenesis,87.5,320,40
OFBKKLGO_00789_yfhP,BS_yfhP [R] COG1988 Predicted membrane-bound metal-dependent hydrolases,86.9,327,43
OFBKKLGO_00790_mutY,BS_yfhQ_1 [L] COG1194 A/G-specific DNA glycosylase,88.2,229,27
OFBKKLGO_00792_fabL,BS_yfhR [IQR] COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),94.8,250,13
OFBKKLGO_00795_group_15972,BH0940 [J] COG3557 Uncharacterized domain/protein associated with RNAses G and E,64.9,174,61
OFBKKLGO_00796_group_3487,"BS_ygaD [V] COG1132 ABC-type multidrug transport system, ATPase and permease components",88.3,580,68
OFBKKLGO_00797_group_16036,BS_ygaE [S] COG4129 Predicted membrane protein,90.1,353,35
OFBKKLGO_00798_hemL1,BS_gsaB [H] COG0001 Glutamate-1-semialdehyde aminotransferase,92.1,392,31
OFBKKLGO_00799_bcp,BS_ygaFm [O] COG1225 Peroxiredoxin,70.3,155,46
OFBKKLGO_00800_perR,BS_perR [P] COG0735 Fe2+/Zn2+ uptake regulation proteins,97.2,145,4
OFBKKLGO_00809_thiC,BS_thiA [H] COG0422 Thiamine biosynthesis protein ThiC,91.0,590,53
OFBKKLGO_00817_katA_1,BS_katA [P] COG0753 Catalase,94.6,481,26
OFBKKLGO_00819_ssuB_1,"BS_ssuB [P] COG1116 ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component",81.6,255,47
OFBKKLGO_00820_ssuA,"BS_ssuA [P] COG0715 ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components",77.6,322,72
OFBKKLGO_00821_ssuC_1,"BS_ssuC [P] COG0600 ABC-type nitrate/sulfonate/bicarbonate transport system, permease component",79.5,278,53
OFBKKLGO_00826_group_841,BS_yhzAs [K] COG1476 Predicted transcriptional regulators,81.5,65,12
OFBKKLGO_00830_trmL,BS_cspR [J] COG0219 Predicted rRNA methylase (SpoU class),91.7,156,13
OFBKKLGO_00832_group_639,BS_yhbE [M] COG1664 Integral membrane protein CcmA involved in cell shape determination,74.3,237,61
OFBKKLGO_00835_group_4509,BS_prkA [T] COG2766 Putative Ser protein kinase,97.1,631,18
OFBKKLGO_00836_group_16002,BS_yhbH [S] COG2718 Uncharacterized conserved protein,92.8,388,28
OFBKKLGO_00837_group_3496,BS_yhbI [K] COG1846 Transcriptional regulators,78.8,151,32
OFBKKLGO_00838_aaeA,BS_yhbJ [V] COG1566 Multidrug resistance efflux pump,88.6,210,24
OFBKKLGO_00839_emrB_2,BS_yhcA [GEPR] COG0477 Permeases of the major facilitator superfamily,90.3,527,51
OFBKKLGO_00840_pnpB,BS_yhcB [R] COG0655 Multimeric flavodoxin WrbA,94.3,175,10
OFBKKLGO_00845_bcrA_2,"BS_yhcH [V] COG1131 ABC-type multidrug transport system, ATPase component",79.6,304,62
OFBKKLGO_00848_cspB,BS_cspB [K] COG1278 Cold shock proteins,98.5,65,1
OFBKKLGO_00851_tcyP,BS_yhcL [R] COG1823 Predicted Na+/dicarboxylate symporter,87.5,441,55
OFBKKLGO_00856_group_5526,BS_yhcQ [M] COG5577 Spore coat protein,71.0,210,59
OFBKKLGO_00859_rluD_1,"BS_yhcT [J] COG0564 Pseudouridylate synthases, 23S RNA-specific",70.9,302,88
OFBKKLGO_00861_hrp1_1,BS_yhcV [R] COG0517 FOG: CBS domain,84.8,138,21
OFBKKLGO_00862_hxpB,BS_yhcW [R] COG0637 Predicted phosphatase/phosphohexomutase,83.6,220,36
OFBKKLGO_00863_group_15913,BS_yhcX_2 [R] COG0388 Predicted amidohydrolase,96.2,313,11
OFBKKLGO_00865_glpP,BS_glpP [K] COG1954 Glycerol-3-phosphate responsive antiterminator (mRNA-binding),83.8,191,31
