Query_ID,Subject_ID,Identity,Alignment Length,Mismatches
OFBKKLGO_00325_group_4437,WP_014471425.1 YitT family protein [Bacillus amyloliquefaciens],100.0,209,0
OFBKKLGO_00326_tcyC,WP_014469733.1 cystine ABC transporter ATP-binding protein TcyC [Bacillus amyloliquefaciens],100.0,247,0
OFBKKLGO_00327_tcyB,WP_013350980.1 amino acid ABC transporter permease [Bacillus amyloliquefaciens],100.0,234,0
OFBKKLGO_00328_tcyA,WP_014469734.1 MULTISPECIES: amino acid ABC transporter substrate-binding protein [Bacillus amyloliquefaciens group],100.0,265,0
OFBKKLGO_00329_gltC_1,WP_014469735.1 LysR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,290,0
OFBKKLGO_00330_bsdB,CCF03850.1 3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiX [Bacillus velezensis CAU B946],100.0,192,0
OFBKKLGO_00331_bsdC,WP_014469736.1 UbiD family decarboxylase [Bacillus amyloliquefaciens],100.0,473,0
OFBKKLGO_00333_group_831,WP_014469738.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,153,0
OFBKKLGO_00334_dtpT,WP_013350987.1 peptide MFS transporter [Bacillus amyloliquefaciens],99.8,492,1
OFBKKLGO_00337_gerBA_1,WP_014469741.1 MULTISPECIES: spore germination protein [Bacillus amyloliquefaciens group],100.0,546,0
OFBKKLGO_00338_gerBC_1,WP_014469742.1 MULTISPECIES: Ger(x)C family spore germination protein [Bacillus amyloliquefaciens group],100.0,408,0
OFBKKLGO_00339_yndE_1,WP_014469743.1 MULTISPECIES: GerAB/ArcD/ProY family transporter [Bacillus amyloliquefaciens group],100.0,372,0
OFBKKLGO_00340_ntaA,WP_014469744.1 MULTISPECIES: LLM class flavin-dependent oxidoreductase [Bacillus amyloliquefaciens group],100.0,440,0
OFBKKLGO_00341_scmL,WP_013350994.1 MULTISPECIES: GNAT family N-acetyltransferase [Bacillus amyloliquefaciens group],100.0,163,0
OFBKKLGO_00342_yxeM,WP_013350995.1 MULTISPECIES: amino acid ABC transporter substrate-binding protein [Bacillus amyloliquefaciens group],100.0,263,0
OFBKKLGO_00343_yxeN,WP_014469745.1 MULTISPECIES: amino acid ABC transporter permease [Bacillus amyloliquefaciens group],100.0,224,0
OFBKKLGO_00344_yxeO,WP_013350997.1 MULTISPECIES: amino acid ABC transporter ATP-binding protein [Bacillus amyloliquefaciens group],100.0,249,0
OFBKKLGO_00345_scmP_2,WP_013350998.1 M20 peptidase aminoacylase family protein [Bacillus amyloliquefaciens],100.0,383,0
OFBKKLGO_00347_lolD,WP_014469746.1 ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],100.0,227,0
OFBKKLGO_00349_srrA_1,WP_013351002.1 response regulator transcription factor [Bacillus amyloliquefaciens],100.0,227,0
OFBKKLGO_00350_rcsC_1,WP_013351003.1 HAMP domain-containing histidine kinase [Bacillus amyloliquefaciens],100.0,474,0
OFBKKLGO_00351_rapF_1,WP_013351004.1 tetratricopeptide repeat protein [Bacillus amyloliquefaciens],100.0,382,0
OFBKKLGO_00354_yclM,WP_014469748.1 aspartate kinase [Bacillus amyloliquefaciens],100.0,454,0
OFBKKLGO_00355_yclN,WP_013351008.1 MULTISPECIES: ABC transporter permease [Bacillus amyloliquefaciens group],100.0,317,0
OFBKKLGO_00356_yclO,WP_003156331.1 MULTISPECIES: iron chelate uptake ABC transporter family permease subunit [Bacillus],100.0,315,0
OFBKKLGO_00357_yclP,WP_013351009.1 ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],100.0,252,0
OFBKKLGO_00358_yclQ,WP_013351010.1 siderophore ABC transporter substrate-binding protein [Bacillus amyloliquefaciens],100.0,316,0
OFBKKLGO_00359_farB,WP_014469749.1 multidrug efflux MFS transporter [Bacillus amyloliquefaciens],99.8,474,1
OFBKKLGO_00360_group_4443,WP_013351012.1 TetR/AcrR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,291,0
OFBKKLGO_00361_nfrA2,WP_013351013.1 MULTISPECIES: oxygen-insensitive NADPH nitroreductase [Bacillus amyloliquefaciens group],100.0,248,0
OFBKKLGO_00362_ycnE,WP_013351014.1 antibiotic biosynthesis monooxygenase [Bacillus amyloliquefaciens],100.0,95,0
OFBKKLGO_00363_group_3436,WP_013351015.1 helix-turn-helix transcriptional regulator [Bacillus amyloliquefaciens],100.0,104,0
OFBKKLGO_00364_gabR_1,WP_013351016.1 PLP-dependent aminotransferase family protein [Bacillus amyloliquefaciens],100.0,469,0
OFBKKLGO_00366_gabD,AEB61923.1 succinate-semialdehyde dehydrogenase [Bacillus amyloliquefaciens LL3],100.0,462,0
OFBKKLGO_00367_glcU,WP_013351019.1 GRP family sugar transporter [Bacillus amyloliquefaciens],100.0,287,0
OFBKKLGO_00368_gdh,WP_013351020.1 SDR family oxidoreductase [Bacillus amyloliquefaciens],100.0,261,0
OFBKKLGO_00370_ycnJ,WP_014469750.1 copper resistance protein CopC [Bacillus amyloliquefaciens],100.0,542,0
OFBKKLGO_00371_ycnK,WP_014469751.1 DeoR/GlpR transcriptional regulator [Bacillus amyloliquefaciens],99.5,190,1
OFBKKLGO_00372_ycnL,WP_014469752.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,113,0
OFBKKLGO_00373_mtlA,"AEB22560.1 PTS system, mannitol-specific enzyme II, BC component [Bacillus amyloliquefaciens TA208]",100.0,477,0
OFBKKLGO_00374_mtlF,WP_013351026.1 PTS sugar transporter subunit IIA [Bacillus amyloliquefaciens],100.0,143,0
OFBKKLGO_00375_mtlD,WP_014469754.1 mannitol-1-phosphate 5-dehydrogenase [Bacillus amyloliquefaciens],100.0,373,0
OFBKKLGO_00378_ycsE,WP_013351029.1 HAD family phosphatase [Bacillus amyloliquefaciens],100.0,249,0
OFBKKLGO_00380_group_4445,WP_013351031.1 divalent metal cation transporter [Bacillus amyloliquefaciens],100.0,404,0
OFBKKLGO_00381_group_429,WP_013351032.1 putative hydro-lyase [Bacillus amyloliquefaciens],100.0,264,0
OFBKKLGO_00382_pxpB,WP_013351033.1 5-oxoprolinase subunit PxpB [Bacillus amyloliquefaciens],100.0,243,0
OFBKKLGO_00384_kipR,ARW37545.1 HTH-type transcriptional regulator KipR [Bacillus amyloliquefaciens],100.0,259,0
OFBKKLGO_00386_group_3439,WP_013351037.1 MULTISPECIES: YczI family protein [Bacillus amyloliquefaciens group],100.0,80,0
OFBKKLGO_00387_group_2122,WP_013351038.1 MULTISPECIES: antibiotic biosynthesis monooxygenase [Bacillus amyloliquefaciens group],100.0,106,0
OFBKKLGO_00388_mrdA,WP_013351039.1 penicillin-binding transpeptidase domain-containing protein [Bacillus amyloliquefaciens],100.0,666,0
OFBKKLGO_00389_ydhF,WP_013351040.1 aldo/keto reductase family oxidoreductase [Bacillus amyloliquefaciens],100.0,300,0
OFBKKLGO_00390_mtlR,WP_013351041.1 BglG family transcription antiterminator [Bacillus amyloliquefaciens],100.0,694,0
OFBKKLGO_00391_lcfB_1,WP_013351042.1 acyl--CoA ligase [Bacillus amyloliquefaciens],100.0,504,0
OFBKKLGO_00392_ydaD_1,WP_013351043.1 SDR family oxidoreductase [Bacillus amyloliquefaciens],100.0,264,0
OFBKKLGO_00393_ydaE,WP_013351044.1 D-lyxose/D-mannose family sugar isomerase [Bacillus amyloliquefaciens],100.0,167,0
OFBKKLGO_00394_ydaF,WP_013351045.1 GNAT family N-acetyltransferase [Bacillus amyloliquefaciens],99.5,207,1
OFBKKLGO_00395_ydaG,WP_013351046.1 pyridoxamine 5'-phosphate oxidase family protein [Bacillus amyloliquefaciens],100.0,140,0
OFBKKLGO_00397_amj,QBG54819.1 membrane protein [Bacillus amyloliquefaciens],100.0,269,0
OFBKKLGO_00398_group_2684,WP_013351048.1 MULTISPECIES: DUF3817 domain-containing protein [Bacillus],100.0,96,0
OFBKKLGO_00399_lrpC,WP_003156263.1 MULTISPECIES: Lrp/AsnC family transcriptional regulator [Bacillus],100.0,144,0
OFBKKLGO_00400_topB,WP_014469759.1 DNA topoisomerase III [Bacillus amyloliquefaciens],100.0,728,0
OFBKKLGO_00403_group_954,WP_038462595.1 DUF2334 domain-containing protein [Bacillus amyloliquefaciens],100.0,575,0
OFBKKLGO_00408_kimA,WP_013351056.1 APC family permease [Bacillus amyloliquefaciens],100.0,606,0
OFBKKLGO_00416_group_2124,AEB61978.1 Uncharacterized membrane protein ydzK [Bacillus amyloliquefaciens LL3],100.0,88,0
OFBKKLGO_00417_mntH,WP_088030479.1 Nramp family divalent metal transporter [Bacillus amyloliquefaciens],100.0,424,0
OFBKKLGO_00426_ydbD,WP_013351075.1 manganese catalase family protein [Bacillus amyloliquefaciens],100.0,273,0
OFBKKLGO_00427_dctP,WP_014469774.1 TRAP transporter substrate-binding protein [Bacillus amyloliquefaciens],100.0,350,0
OFBKKLGO_00428_dcuS_1,WP_014469775.1 sensor histidine kinase [Bacillus amyloliquefaciens],100.0,540,0
OFBKKLGO_00429_dcuR_1,WP_014469776.1 response regulator [Bacillus amyloliquefaciens],100.0,223,0
OFBKKLGO_00430_dctA,WP_014469777.1 dicarboxylate/amino acid:cation symporter [Bacillus amyloliquefaciens],100.0,418,0
OFBKKLGO_00431_group_4450,WP_014469778.1 AI-2E family transporter [Bacillus amyloliquefaciens],100.0,349,0
OFBKKLGO_00432_bcrA_1,WP_014469779.1 ABC transporter ATP-binding protein [Bacillus amyloliquefaciens],100.0,308,0
OFBKKLGO_00433_group_5835,AEB22620.1 efflux ABC-transporter (permease component) [Bacillus amyloliquefaciens TA208],100.0,255,0
OFBKKLGO_00434_group_16208,WP_003156210.1 MULTISPECIES: hypothetical protein [Bacillus],99.1,111,1
OFBKKLGO_00438_mneS_1,WP_014469782.1 cation transporter [Bacillus amyloliquefaciens],100.0,297,0
OFBKKLGO_00439_ydbP,WP_003156200.1 MULTISPECIES: thioredoxin family protein [Bacillus],100.0,105,0
OFBKKLGO_00440_ddl,WP_013351087.1 MULTISPECIES: D-alanine--D-alanine ligase [Bacillus],99.7,361,1
OFBKKLGO_00441_murF,WP_014469783.1 UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [Bacillus amyloliquefaciens],99.8,456,1
OFBKKLGO_00442_cshA,RHX68521.1 ATP-dependent RNA helicase CshA [Bacillus amyloliquefaciens],100.0,494,0
OFBKKLGO_00443_group_3443,AEK87607.1 predicted membrane protein [Bacillus amyloliquefaciens XH7],100.0,159,0
OFBKKLGO_00445_glpG,WP_013351092.1 rhomboid family intramembrane serine protease [Bacillus amyloliquefaciens],100.0,199,0
OFBKKLGO_00447_ydcC,WP_013351094.1 outer membrane lipoprotein carrier protein LolA [Bacillus amyloliquefaciens],100.0,334,0
OFBKKLGO_00448_alr,WP_013351095.1 alanine racemase [Bacillus amyloliquefaciens],99.7,389,1
OFBKKLGO_00449_ndoAI,WP_003156188.1 MULTISPECIES: type II toxin-antitoxin system antitoxin EndoAI [Bacillus],98.9,93,1
OFBKKLGO_00450_ndoA,"1NE8_A Chain A, Conserved Hypothetical Protein Ydce [Bacillus subtilis]",100.0,116,0
OFBKKLGO_00451_rsbRA,WP_013351096.1 STAS domain-containing protein [Bacillus amyloliquefaciens],100.0,273,0
OFBKKLGO_00452_rsbS,WP_003156180.1 MULTISPECIES: RsbT antagonist protein RsbS [Bacillus],99.2,121,1
OFBKKLGO_00453_rsbT,WP_013351097.1 anti-sigma regulatory factor [Bacillus amyloliquefaciens],100.0,133,0
OFBKKLGO_00454_rsbU,WP_013351098.1 PP2C family protein-serine/threonine phosphatase [Bacillus amyloliquefaciens],99.7,335,1
OFBKKLGO_00455_rsbV,WP_014469786.1 anti-sigma factor antagonist [Bacillus amyloliquefaciens],100.0,109,0
OFBKKLGO_00456_rsbW,WP_003156173.1 MULTISPECIES: anti-sigma B factor RsbW [Bacillus],100.0,160,0
OFBKKLGO_00457_sigB,WP_013351101.1 RNA polymerase sigma factor SigB [Bacillus amyloliquefaciens],100.0,262,0
OFBKKLGO_00458_rsbX,WP_014469787.1 SpoIIE family protein phosphatase [Bacillus amyloliquefaciens],100.0,200,0
OFBKKLGO_00459_yhgF,WP_014469788.1 RNA-binding transcriptional accessory protein [Bacillus amyloliquefaciens],100.0,719,0
OFBKKLGO_00460_cmpA,WP_003156164.1 MULTISPECIES: cortex morphogenetic protein CmpA [Bacillus],100.0,37,0
OFBKKLGO_00461_group_955,WP_013351104.1 SprT family protein [Bacillus amyloliquefaciens],100.0,110,0
OFBKKLGO_00495_adhA,WP_013351129.1 NAD(P)-dependent alcohol dehydrogenase [Bacillus amyloliquefaciens],100.0,349,0
OFBKKLGO_00496_adhR,WP_013351130.1 MerR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,134,0
OFBKKLGO_00504_group_956,WP_013351138.1 spore coat protein [Bacillus amyloliquefaciens],100.0,99,0
OFBKKLGO_00505_group_957,WP_013351139.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,65,0
OFBKKLGO_00507_group_4462,WP_003156070.1 MULTISPECIES: spore coat protein [Bacillus],99.2,122,1
OFBKKLGO_00508_group_1404,WP_013351141.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,81,0
OFBKKLGO_00515_gldA,WP_014469823.1 glycerol dehydrogenase [Bacillus amyloliquefaciens],100.0,367,0
OFBKKLGO_00516_bcr_1,WP_013351148.1 Bcr/CflA family efflux MFS transporter [Bacillus amyloliquefaciens],100.0,403,0
OFBKKLGO_00518_group_4465,WP_013351150.1 helix-turn-helix domain-containing protein [Bacillus amyloliquefaciens],100.0,279,0
OFBKKLGO_00519_group_3973,AEB62083.1 putative integral inner membrane protein [Bacillus amyloliquefaciens LL3],100.0,247,0
OFBKKLGO_00521_group_480,WP_013351153.1 MerR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,273,0
OFBKKLGO_00528_group_961,WP_013351161.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,89,0
OFBKKLGO_00530_group_962,WP_014469830.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,57,0
OFBKKLGO_00531_ydhK,WP_013351163.1 YdhK family protein [Bacillus amyloliquefaciens],100.0,188,0
OFBKKLGO_00532_pbuE_1,WP_013351164.1 MFS transporter [Bacillus amyloliquefaciens],100.0,386,0
OFBKKLGO_00535_pdhR,WP_013351166.1 FadR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,228,0
OFBKKLGO_00536_yycB,WP_013351167.1 MFS transporter [Bacillus amyloliquefaciens],100.0,404,0
OFBKKLGO_00537_gdx_1,WP_013351168.1 multidrug efflux SMR transporter [Bacillus amyloliquefaciens],100.0,104,0
OFBKKLGO_00538_gdx_2,WP_013351169.1 multidrug efflux SMR transporter [Bacillus amyloliquefaciens],100.0,109,0
OFBKKLGO_00539_yvdT,WP_013351170.1 TetR family transcriptional regulator [Bacillus amyloliquefaciens],99.5,193,1
OFBKKLGO_00541_group_1719,WP_013351172.1 manganese catalase family protein [Bacillus amyloliquefaciens],99.6,284,1
OFBKKLGO_00542_yndB,WP_013351173.1 SRPBCC domain-containing protein [Bacillus amyloliquefaciens],100.0,155,0
OFBKKLGO_00543_yhfP,WP_013351174.1 acryloyl-CoA reductase [Bacillus amyloliquefaciens],100.0,333,0
OFBKKLGO_00544_iolT,WP_013351175.1 sugar porter family MFS transporter [Bacillus amyloliquefaciens],100.0,472,0
OFBKKLGO_00549_tsaE,WP_013351177.1 tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE [Bacillus amyloliquefaciens],99.4,158,1
OFBKKLGO_00550_tsaB,WP_013351178.1 tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB [Bacillus amyloliquefaciens],100.0,229,0
OFBKKLGO_00551_rimI,WP_013351179.1 ribosomal protein S18-alanine N-acetyltransferase [Bacillus amyloliquefaciens],100.0,151,0
OFBKKLGO_00554_moaC,AFJ60678.1 molybdenum cofactor biosynthesis protein C [Bacillus amyloliquefaciens Y2],100.0,170,0
OFBKKLGO_00555_rex,WP_013351182.1 MULTISPECIES: redox-sensing transcriptional repressor Rex [Bacillus],100.0,215,0
OFBKKLGO_00556_tatAy,WP_003155981.1 MULTISPECIES: twin-arginine translocase TatA/TatE family subunit [Bacillus],100.0,56,0
OFBKKLGO_00557_tatC2,AEB22743.1 component of the twin-arginine pre-protein translocation pathway [Bacillus amyloliquefaciens TA208],100.0,250,0
OFBKKLGO_00558_group_15766,WP_003155975.1 MULTISPECIES: YdiK family protein [Bacillus],100.0,63,0
OFBKKLGO_00559_MroQ,WP_013351184.1 CPBP family intramembrane metalloprotease [Bacillus amyloliquefaciens],99.6,244,1
OFBKKLGO_00560_groS,WP_013351185.1 MULTISPECIES: co-chaperone GroES [Bacillus],98.9,94,1
OFBKKLGO_00561_groL,WP_013351186.1 chaperonin GroEL [Bacillus amyloliquefaciens],100.0,544,0
OFBKKLGO_00566_gutB_2,WP_014469837.1 sorbitol dehydrogenase [Bacillus amyloliquefaciens],100.0,353,0
OFBKKLGO_00568_scrK,WP_014469839.1 carbohydrate kinase [Bacillus amyloliquefaciens],100.0,319,0
OFBKKLGO_00570_ydjF,WP_013351251.1 PspA/IM30 family protein [Bacillus amyloliquefaciens],100.0,228,0
OFBKKLGO_00573_group_6873,WP_013351254.1 SPFH domain-containing protein [Bacillus amyloliquefaciens],100.0,334,0
OFBKKLGO_00574_oatA,WP_014469841.1 acetyltransferase [Bacillus amyloliquefaciens],100.0,643,0
OFBKKLGO_00575_rsiV,WP_013351256.1 anti-sigma-V factor rsiV [Bacillus amyloliquefaciens],100.0,286,0
OFBKKLGO_00576_sigV_1,WP_013351257.1 sigma-70 family RNA polymerase sigma factor [Bacillus amyloliquefaciens],100.0,165,0
OFBKKLGO_00577_gutB_3,"WP_013351258.1 2,3-butanediol dehydrogenase [Bacillus amyloliquefaciens]",100.0,346,0
OFBKKLGO_00578_ydjM_1,WP_007408877.1 MULTISPECIES: RlpA-like double-psi beta-barrel domain-containing protein [Bacillus],99.2,122,1
OFBKKLGO_00581_group_4470,ARW37837.1 uncharacterized protein S101267_00728 [Bacillus amyloliquefaciens],98.8,81,1
OFBKKLGO_00583_gabP,WP_013351263.1 GABA permease [Bacillus amyloliquefaciens],100.0,461,0
OFBKKLGO_00585_group_4472,WP_013351265.1 MoxR family ATPase [Bacillus amyloliquefaciens],100.0,320,0
OFBKKLGO_00588_guaA,AEK87763.1 GMP synthase [Bacillus amyloliquefaciens XH7],100.0,515,0
OFBKKLGO_00589_sigV_2,WP_014469846.1 sigma-70 family RNA polymerase sigma factor [Bacillus amyloliquefaciens],99.4,177,1
OFBKKLGO_00592_pbuG,WP_014469848.1 NCS2 family permease [Bacillus amyloliquefaciens],99.8,440,1
OFBKKLGO_00593_group_2140,WP_014472475.1 hypothetical protein [Bacillus amyloliquefaciens],100.0,260,0
OFBKKLGO_00594_group_2414,AKF77547.1 hypothetical protein AAV30_15975 [Bacillus velezensis],100.0,57,0
OFBKKLGO_00595_group_5863,WP_014469850.1 MULTISPECIES: DUF2179 domain-containing protein [Bacillus],100.0,184,0
OFBKKLGO_00596_group_3461,WP_014469851.1 NETI motif-containing protein [Bacillus amyloliquefaciens],100.0,65,0
OFBKKLGO_00598_purE,WP_013351274.1 5-(carboxyamino)imidazole ribonucleotide mutase [Bacillus amyloliquefaciens],100.0,162,0
OFBKKLGO_00599_purK,WP_045508044.1 5-(carboxyamino)imidazole ribonucleotide synthase [Bacillus amyloliquefaciens],100.0,393,0
OFBKKLGO_00600_purB,WP_014469853.1 adenylosuccinate lyase [Bacillus amyloliquefaciens],100.0,430,0
OFBKKLGO_00601_purC,WP_014469854.1 phosphoribosylaminoimidazolesuccinocarboxamide synthase [Bacillus amyloliquefaciens],99.6,239,1
OFBKKLGO_00602_purS,WP_014469855.1 phosphoribosylformylglycinamidine synthase subunit PurS [Bacillus amyloliquefaciens],100.0,84,0
OFBKKLGO_00603_purQ,WP_014469856.1 phosphoribosylformylglycinamidine synthase subunit PurQ [Bacillus amyloliquefaciens],100.0,226,0
OFBKKLGO_00604_purL,WP_014469857.1 phosphoribosylformylglycinamidine synthase subunit PurL [Bacillus amyloliquefaciens],100.0,742,0
OFBKKLGO_00605_purF,WP_014469858.1 amidophosphoribosyltransferase [Bacillus amyloliquefaciens],100.0,476,0
OFBKKLGO_00606_purM,WP_014469859.1 phosphoribosylformylglycinamidine cyclo-ligase [Bacillus amyloliquefaciens],100.0,346,0
OFBKKLGO_00607_purN,WP_014469860.1 phosphoribosylglycinamide formyltransferase [Bacillus amyloliquefaciens],100.0,195,0
OFBKKLGO_00608_purH,WP_014469861.1 bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase [Bacillus amyloliquefaciens],100.0,512,0
OFBKKLGO_00609_purD,WP_014469862.1 phosphoribosylamine--glycine ligase [Bacillus amyloliquefaciens],99.8,422,1
OFBKKLGO_00612_group_2143,WP_013351288.1 DUF2892 domain-containing protein [Bacillus amyloliquefaciens],100.0,73,0
OFBKKLGO_00613_yerA,WP_013351289.1 adenine deaminase [Bacillus amyloliquefaciens],100.0,580,0
OFBKKLGO_00614_yerB,WP_013351290.1 DUF3048 domain-containing protein [Bacillus amyloliquefaciens],100.0,331,0
OFBKKLGO_00615_group_16298,WP_003155745.1 MULTISPECIES: hypothetical protein [Bacillus],100.0,103,0
OFBKKLGO_00617_pcrB,WP_013351292.1 heptaprenylglyceryl phosphate synthase [Bacillus amyloliquefaciens],100.0,229,0
OFBKKLGO_00618_pcrA,WP_013351293.1 DNA helicase PcrA [Bacillus amyloliquefaciens],100.0,739,0
OFBKKLGO_00619_ligA,AEB62253.1 DNA ligase [Bacillus amyloliquefaciens LL3],100.0,669,0
OFBKKLGO_00620_group_5871,WP_013351295.1 CamS family sex pheromone protein [Bacillus amyloliquefaciens],99.7,398,1
OFBKKLGO_00622_sapB_1,WP_013351297.1 MgtC/SapB family protein [Bacillus amyloliquefaciens],99.6,230,1
OFBKKLGO_00623_opuE,WP_013351298.1 sodium/proline symporter PutP [Bacillus amyloliquefaciens],100.0,491,0
OFBKKLGO_00624_gatC,WP_003155732.1 MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC [Bacillus],100.0,96,0
OFBKKLGO_00625_gatA,WP_013351299.1 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA [Bacillus amyloliquefaciens],100.0,485,0
OFBKKLGO_00626_gatB,WP_014469865.1 Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB [Bacillus amyloliquefaciens],100.0,475,0
OFBKKLGO_00627_group_1405,WP_013351301.1 TetR/AcrR family transcriptional regulator [Bacillus amyloliquefaciens],100.0,284,0
OFBKKLGO_00629_dagK,WP_013351303.1 diacylglycerol kinase [Bacillus amyloliquefaciens],100.0,303,0
OFBKKLGO_00630_rlmCD_1,WP_013351304.1 23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD [Bacillus amyloliquefaciens],100.0,458,0
OFBKKLGO_00639_group_15986,WP_014469866.1 MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator [Bacillus],100.0,239,0
OFBKKLGO_00642_group_5877,WP_013351312.1 spore coat associated protein CotJA [Bacillus amyloliquefaciens],100.0,82,0
OFBKKLGO_00643_group_4476,WP_013351313.1 spore coat protein CotJB [Bacillus amyloliquefaciens],100.0,87,0
OFBKKLGO_00644_group_16093,WP_013351314.1 MULTISPECIES: spore coat protein CotJC [Bacillus],100.0,189,0
OFBKKLGO_00648_hmoA,WP_013351318.1 heme-degrading oxygenase HmoA [Bacillus amyloliquefaciens],100.0,108,0
